user_id,tweet_id,class,tweet_text_clean
user1118,59284c1aa1e6,anorexia,la perfeccion si existe
user1119,a3cb4f3779d8,anorexia,"día uno, no sin ti... o sí pero día uno de cumplir mis metas aún que solo sea esta de ser delgada. dejadesergorda hoyvoyacambiar valevergalavida"
user1120,8a08449cf66c,control,"al mal tiempo, camarones salteados omega3 saludable nutricion perdergrasa perderpeso comidasana eatclean eatingclean weightlose paleo healthy"
user1121,44e3742fd692,control,yo ayunando y le cocino a mi hijo. uds. no saben lo difícil que es esto. paltaaguacate rellena con atún y mayonesa casera sobre cama de berros y dientes de dragón lowcarbchile keto lchf
user1122,5fb682c1b8a2,anorexia,"verano, la época negra de los tca por la necesidad de estar perfectas ¿ayuda? anorexia bulimia"
user1123,53c4d59c103f,anorexia,"photo la comida es arte, y el arte se hizo para ver no para comer happymoments love"
user1124,5da200b2d52a,anorexia,"mí estómago está hinchado de tanto vomitar, me duele la cabeza y la garganta me arde cada vez que trago saliva. todo por romper una simple regla. dejardecomer vomitar nopainnogain"
user1125,82cf6faf235b,anorexia,según internet saltar 2 horas quemas alrededor de 1000 calorias lo intentare tip nomasgorda f thinspo
user1126,f09a7a9529ae,control,"tras un día de excesos, toca volver a lo sano. con cenas como esta, no echo en falta los cheatmeal merluza y pescadilla en una cama de calabacín y cebolla con oréganoalbahaca, y huevos con pimentón dulce. hecho todo al horno stayfit"
user1127,9eaa3725ace1,anorexia,"me gustaría regresar a las andadas de pero además de que no tengo la fuerza de voluntad de esa época hay muchas cosas que perdí que me han costado mucho recuperar, entre ellas mi cabello se me caía un chingo y ahora ya no regresan mis rizos"
user1128,cba494b81ec3,control,encuentra lo que más te apasiona y sigue adelante modelling model fashion photography modeling modellife models style follow fashionmodel photooftheday photographer
user1129,22968d61930a,control,según las pruebas médicas peso 72 kilos. fit paracelebrarlounkebab
user1130,aa5463b24b5c,anorexia,"tu cuerpo es un templo, cuidalo, valoralo, respetalo, amalo."
user1131,7e5915b35d76,anorexia,"pastillas,lagrimas,burlas,voces,pensamientos suicidas,vómitos,así era ella hasta que tomo la decisión de dejar el que dirán"
user1132,552f25ae954b,control,quedaràn registrados para su disfrute. cool gourmet disfrute galicia comer comida
user1133,1f2b00e87ad5,anorexia,"todo más que perfecto, sigo haciendo ejercicio hasta quemar 400kcal y terminó el día feliz, ojalá no la cague... ana mia bulimia anorexia proana promia"
user1134,83a39fa3dd2a,anorexia,comer por ansiedad. vomitar por vanidad.
user1135,a838081e7345,anorexia,mi secreto para vajar 15 kilos en un mes.ayunar 20 diasno seguidostomar 8 litros diarios de te verde retwittea rexybill
user1136,6b983781aff8,control,"sustituir marcas por las calorías. buena acción para concienciar, aunque la calorías solo sean un problema de todos los que encierran los ultraprocesaos"
user1137,e8c5a2ae21c1,control,comiendo en un lunes ligero ! mexico comelones chefherrera
user1138,904c36256b31,control,estar comiendo tomates cherris y reírte es todo un peligro.
user1139,6be8de48cd15,anorexia,jajaja majo no sufras sí hueles la comida por 10 minutos se te quita el hambre
user1140,b4fad2ef3d6b,control,"al mal sueño, buen desayuno!!! a por el miércoles realfooding"
user1141,276be01ea866,anorexia,extraño a las princesas proana
user1142,6580f1f4dda4,anorexia,creo que tengo vigorexia.
user1143,abc615f89736,anorexia,"si le fallo a ana, mía me salvara"
user1144,21f35c39afff,control,"y ayer también me dio tiempo a preparar pan de espelta. esta vez, en bolsa. lo tradicional también se lleva. pandeespelta pan bread espelta comidacasera pancasero en"
user1145,061668cab7df,anorexia,acabo de vomitar más lagrimas que comida proana promia bulimia bulimianervosa bulimicgirl bulimic anorexia anorexic anorexiaeetclub
user1146,90977e63fe24,anorexia,no hay frase que más me reviente los ovarios que... pero si tu eres guapa de cara. gracias por decirme que mi cuerpo es asqueroso. ana mia proana promia bebulimic beanorexic anorex princesas
user1147,c6b67cf75a1e,anorexia,no ala comida si ala delgadez
user1148,77caf34a4925,control,lo mejor para un día frío como hoy es disfrutar de un buen caldo calentito. ven al mercadodelapaz y prueba el delicioso encuéntralo en y en amazon prime now ¡no te lo pierdas! degustacion venatumercado caldo bonebroth consome comidacasera
user1149,fcd8ab76dc5b,control,¿invitados que no quieren pescado? conquístales con este plato. cocinandoparamiscachorritos merluzarellena
user1150,7ed89da0ac1d,anorexia,cada vez estoy engordando más fat lunesintratables
user1151,52b32c5ee352,anorexia,sé sigue hasta quemar todo lo que comí y no pude vomitar ana mia bulimia anorexia proana promia
user1152,dab7e05767ef,anorexia,ya e bajado casi 8 kilos gracias a sin ellas no hubiera podido tengo que tener voluntad para seguir bajando mas...
user1153,6c7d6b8be4fb,anorexia,nada peor que comerte 5 panes
user1154,f89e9abd7303,anorexia,"hoy me siento mas gorda, mas cansada y mas deprimida que nunca. todo apesar de que llevo un kilo menos. logica?"
user1155,970046cdcf03,control,cuando la alimentación y los hábitos saludables son piedra angular dla salud dlos adolescentes... es fundamental profundizar en el tema a todos los niveles redoblar esfuerzos en educar a los chavales y sobre todo a los padresmadresentrenadores obeso no es fuerte
user1156,55d778be99c1,control,en qué consiste la dieta paleo paleo paleodiet dieta nutricion
user1157,80fdda51a089,control,lomo salteado lowcarb en este plata sólo la cebolla es lo que es el lomo no es lomo el arroz no es arroz coliflor las papas fritas no son papas zapallo italiano también puede llamarse lomo salteado fake keto lchf paleo
user1158,5fdc351eaa4a,anorexia,ya no quiero ser gorda goals thinspiration proana
user1159,0f7b269bb0e1,anorexia,"acabo de descubrir que masticar canela te quita cabrón el craving por lo dulce, el pan y, en general, por comer lo que no debes. de nada, amikas. blessed"
user1160,dc2b7fe19ba0,control,"y esta noche ¿qué?...¿carne, pescado, verduras?... si no quieres caer en la misma rutina, prepara una guarnición alternativa patatas a la mantequilla.fácil, fácil y ¡rico, rico! ¡haz la prueba! te dejamos la receta lasrecetasdehijolusa"
user1161,1954f82726b5,anorexia,"hoy solo tomare cafe sin azucar y agua todo el dia, hoy es viernes de ayuno."
user1162,de0d9694066d,control,"dulce y suave! para merendar? o de postre, porqué no! 100 casera! 100 golosa! caféágora leonesp burguer slowfood healthy menu gourmet carrotcake"
user1163,428a0ad680dc,anorexia,antojo que mierda mañana me va a tocar pasar todo el día con lax. quieroserflaca depression
user1164,5b713c85cbe3,anorexia,"viendo el partido con mucha comida a mi alrededor , soy fuerte al no comer nada , me da ascoooo todo !! yopuedo soyfuerte mivida"
user1165,0beb27ecae74,anorexia,"esta diarrea de 4 dias me ha quitado 2 kilos de ensima... si logro mantenerla mas, lograre llegar a mi peso ideal en 12 dias d"
user1166,dc0427013a97,control,según q cuerpo consumimos entre 1500 y 2500 kcal diarias. lo ideal es q normalmente en esas kcal q necesitamos estén ls alimentos más nutritivos y saludables posibles. no tiene sentido q ocupemos la gran parte de nuestras kcal diarias en bolleria industrial por ejemplo.
user1167,978e54bd499d,control,"el único fruto del amor... es el aguacate los alimentos andaluces bio te esperan en biofach nuremberg, alemania de la mano de extenda. be bio. be healthy. be real. be sur."
user1168,9360809ab8bb,control,"bonitos recuerdos con y las texanscheerleaders video completo en mi bio htown boxing nfl nflcheerleaders houstontx texans houston, texas"
user1169,29d3ceb03c24,anorexia,"comí como una gorda, no lo puedo creer... me siento mal y quiero llorar, porque me odio y no puedo creer que no sea capaz de hacer las cosas bien aunque sea una vez en la vida ana mia anorexia bulimia proana promia ed"
user1170,5837253a47e1,anorexia,muero de hambre pero no sedere
user1171,5e6e4dd68f8e,anorexia,"dejé a ana y a mia hace muchos años, pero cuando estoy estresada o frustrada vuelven a aparecer cualquiera de las dos, valen verga esas dos vvlv"
user1172,4951b5356332,control,aunque no lo he podido grabar si he sacado fotos y en cuanto esté horneado subiré la receta al blog para enseñaros como hago yo el pollorelleno y está delicioso recetasnavideñas recetas comerecociñartodoeempezar pollo chiken requetedelicioso
user1173,e90bc2aeca6a,anorexia,a ver quiero bajar 20kg en una semana coml vergaa de le hago pa dejar de tragar?
user1174,d33f6ca623c9,anorexia,qué difícil es comer. me quedaré aquí a sobrevivir de lo que queda en este vaso de agua. tipsdenutricion
user1175,b73351cf2db0,control,"el placer de la vida, comer rico y no engordar. . cuida tu salud, cuida tu mente y cuida la única casa donde vives realmente. comida sana variado arroz rico healthyfood"
user1176,fe6a3ae5850a,anorexia,tarde o temprano aprenderás q nada es todo y todo es nada...depression youandmi ana mia kute
user1177,98197a61396d,control,lindo día para todos instadaily travel life cute nature beauty girl fun photo amazing likeforlike instalike selfie smile me lifestyle model follow4follow music friends motivation like food inspiration repost
user1178,8bfaccc214ab,anorexia,"todo lo que me nutre, me destruye."
user1179,220b11d13d2b,anorexia,princesa que se respeta ayuna 8 horas diarias se puede contar las horas en las que duermes proana pendejas
user1180,b6d03924ba0b,control,"cuando estas bien hidratado, tu cuerpo es más eficiente para quemar calorías. nutricion perderpeso adelgazar"
user1181,736feacb8529,anorexia,"yo en realidad no existo, solo soy un personaje creado por la sociedad, fabricado a base de verdades a medias, de mentiras bonitas, en busca de un sueño tan absurdo como inalcanzable. y así como yo no existo, tú tampoco, la autenticidad es un espejismo. ana mia ayuno"
user1182,63bd192a64ac,anorexia,ellas son tan hermosas thinspo thinspiration
user1183,a018de56e4ff,control,"mi snack de hoy pan de de cacahuate con una cucharada de mantequilla de cacahuate sin azúcar, 3 almendras y linaza para decorar, una delicia alto en grasas saludables y mega saciante ing desayuno comida cen"
user1184,3c489f7a1727,anorexia,"esta enfermedad es una lucha diaria, que no termina nunca. cansada pero nunca voy a dejar de pelearla"
user1185,343b58bc3576,control,sabes que te has hecho mayor cuando cenas kale y espinacas
user1186,0a1858d19fd9,anorexia,quieroser perfecta rumbo a la perfección.
user1187,74a0ce922ae9,control,la pastilla mágica se llama sudor y trabajo duro! imagenfit estilodevidasaludable elmejorcuerpodetuvida lametaesparasiempre fitisin fitspiration
user1188,774dd23b47b9,control,las ensaladas pueden llenar y ayudará a resistir más las comidas. nutricion perderpeso adelgazar
user1189,127d63cf7d0f,anorexia,demasiada gordura para 43kg de carne
user1190,6bb3c48e88f4,control,fitness el mejor aliado para tu cuerpo y tu mente coaching por
user1191,04b013396332,anorexia,busco excusas para no afrontar lo que tanto miedo me da afrontar comer!! anorexia bulimia
user1192,77736818b602,anorexia,"tengo hambre y ya almorcé, el hambre es fealdad dejando tu cuerpo y belleza entrando en ti"
user1193,18e4ddc26970,anorexia,"prinzzz que se respeta no lee. despues se llena de conocimientos y, osea, se llena. llena gorda y gorda asco y no. ana"
user1194,917c638a503b,anorexia,asi que solo tendre que matarme haciendo ejercicio ... por lo menos quiero pesar 53 kilos para diciembre nomasgorda
user1195,6edf7f9db879,control,si hablamos de comida rápida y sana las ensaladas son nuestras mejores aliadas. la ensalada de hoy es muy fácil de preparar y está deliciosa. pera quesobrie queso nueces arándanos healthyfood recipe realfooding singluten glutenfree
user1196,7235bdb66875,anorexia,ojalá yo tuviera este cuerpo!!
user1197,1fc5aac52774,control,"verano, la época negra de los trastornos alimenticios ¿necesitas ayuda? anorexia bulimia"
user1198,e1bddb1f8bb3,anorexia,yo creo que es hora de llamar a mis amigas dedo índice y dedo medio zikezi obesa
user1199,2952ad58922b,control,equilibrio propiocepcion destrezas agilidad diversión ¿quien se atreve? fisioterapia instaphysio performbetter ejercicio kine workout deporte
user1200,a8070037072e,control,"¿quieres adelgazar? aqui un truco. deja las idioteces, haz puto ejercicio, come mas sano, menos mierda y dejad de lloriquear"
user1201,e83872889994,control,receta de galletas matcha
user1202,36ffd3746c86,anorexia,"no llegue a quemar todo lo que comi, pero que podía esperar de mí ana mia bulimia anorexia proana promia"
user1203,8e7a8166f4c0,control,"después de tantos días de postres y dulces , me podía el cuerpo una merienda sana y super rica . . . . . . . merienda snake"
user1204,f0d5094b0dc6,control,hoy te voy a mostrar cuatro simples ejercicios para que sumes en tus entrenamientos en casa divertite! mujeresfuertesnuncaflacas gym workoutvideo funcional fitgirls
user1205,89b3d54ad570,control,"sabemos que todo lo que te propongas lo puedes lograr, sólo necesitas motivación y con un conjunto de gigisport tendrás las motivación suficiente para avanzar cada vez más. crossfit vidafit zumba top sancristóbal venezuela cúcuta colombia 19mar"
user1206,adb20c0be3d5,anorexia,"suicidegirls suicideroom todo lo q haría por un cuerpo perfecto,aun sigo en la pelea y no me rendire !."
user1207,cf7fd429580a,anorexia,aguanté sin comer !!!!!!!! c
user1208,e18d48e79c06,anorexia,esa es la última moda en corea.
user1209,e87f77d1d0b2,control,el congreso pide luchar contra las web a favor de la bulimia y la anorexia.
user1210,ecda8d14fb9a,control,todos con alejandra navarro la señora de la montaña clínica de rehabilitación santa lucía apoyando el deporte correr running run runner runners trailrunning corredor
user1211,7940f3a00a5d,control,pues ya tengo otra más en mi lista de la semana healthy ensaladas saludable nutricion blogaml iamlsport
user1212,ee2f99c1f0e3,anorexia,gordas que tienen cuentas en instagram y suben solo fotos tomando agua con el hashtag .
user1213,fdc411272416,control,así no nos preocupamos por la etiqueta nutricional comerlimpio comersaludable comersano healthy nutricion perdergrasa
user1214,6fdd8c5a62c8,anorexia,"quererme? ja si cada ves que me veo en el espejo soy una maldita gorda, todos te dicen estas mas flaca pero la única verdad es que estas echa una maldita gorda repugnante que no puede mantener la maldita boca serrada gordabulimica malditacerda"
user1215,806a15536339,anorexia,"desearía nacer otra vez para hacer las cosas bien, bien con mí familia, bien con las personas, bien con mí peso, bien con todo ana mia anorexia bulimia proana promia ed"
user1216,5146e3469f31,anorexia,una vomitada más y estoy en mi peso ideal
user1217,b528883bb110,control,te animas?? a qué estás esperando para escríbirnos a consulta.com coreeeee que te estamos esperando alimentacionsaludable nutricion salud
user1218,c565c657bba2,anorexia,peso 48 kilos y quisiera pesar poquito menos
user1219,6ba5a8af086f,anorexia,"sin darme cuenta ya me están controlando, ahora me obligan a mentirles a las personas que más quiero. imsorry"
user1220,1e051080c2a4,control,ejercicios de lumbares para quemar grasa
user1221,c34ad6b609e4,anorexia,"tienes que mantener el secreto porque sabes que, en el fondo, si le dijeses a alguien, te tacharía de loca. sweetana"
user1222,2b6cdcd355af,control,el hambre feroz es uno de los efectos secundarios al ver nuestros platos... calamar sano
user1223,c02c6897c4c7,control,clorofilla para adelgazar ¿funciona? usos y remedios caseros adelgazar remedioscaseros remediosnaturales salud belleza metabolismo gym
user1224,c11270523a1b,control,buen día! el que no se levanta pierde breakfastclean nutricion yogurth yogurt eatclean comerlimpio saludable perdergrasa perderpeso comerconciente healthy
user1225,bd979a270320,control,"ahora que comienza el calor y provoca algo refrescante, recordamos esta sesión de cervezas artesanales! limongifotografia limongifood photographer foodphotography bcngourmet bcnfood foodbcn gastronomia ig_gastronomic_cat fotografiagastronomica"
user1226,4eea47a6d51f,anorexia,"me dirán que soy bonita, que tengo bonito cuerpo, me dirán como apodos .flaca. pero por dentro me siento un asco"
user1227,b1f80f9bf6ef,control,"ejercicio terminado para volver a mudar la piel a mi serpiente favorita, esta tarde, en lacalisto. teatro show workout routine constancy gymtime gymsesh sport"
user1228,9eb5853df251,control,problemas con el desarrollo de las fibras clavículares de pectoral mayor? trabajas pecho y te crecen los deltoides y el pectoral no? inscripciones abiertas... explotaelpoderdetusmusculos biomv1anicaencorto mv1 ader fisico...
user1229,40586eae8be3,anorexia,me gusta tener hambre pero odio tener antojo rexybill forever
user1230,1a22501d83a1,control,"bajardepeso los hidratos de carbono por la noche no te hacen engordar, y la ciencia lo avala"
user1231,cf10c9207a88,anorexia,"yo llore ayer de que no sabia que comer, estoy tomando agua pero me esta doliendo la cabeza, que hago?"
user1232,243d252f7ca3,anorexia,hoy fui a la comida china y no comi mucho porque no tenia mucha hambre hasta raro se me hiso que no comiera como una
user1233,89405ae4d7bd,anorexia,dormir con el estomago vacio3 tener una linda mañana un poquito mas flaca ana proana
user1234,cec647656751,control,"ummmm si somos lo que comemos, ¡yo hoy estoy muy rica! guiso marinero con bien de perejil fresco, y de guarnición... el queso canario que puse en aove, especias y hierbas ¿os acordáis? cocinaloquecomes nutrimenu menuorg"
user1235,733370885ea6,control,día 2 media mañana y nueces.
user1236,39a5cd08de43,control,"el nuevo proyecto de altacocinasaludable de en colaboración con el y a través de los nuevos menús que lanza la próxima semana en los que sólo emplean alimentos naturales, sin aditivos químicos, colorantes ni conservantes es una pasada"
user1237,29df49a34ecc,control,"ni siquiera con supervisión. el concepto de dieta detox es erróneo, nuestro cuerpo se desintoxica solo salud"
user1238,8e66379d50d0,control,"lomo con ceps y rovellons al brandy y ahora a comer y a echar ocho horitas de trabajo y después fiesta hasta el martes, así dan gusto los viernes!! midiversionenlacocina cocinaconsetas bolets ceps rovellons lomodecerdo salsita"
user1239,c227110fe33f,anorexia,y últimamente me siento toda una cerda
user1240,2a6b4cc1bb8a,anorexia,"necesito volver a ser lo que era, incluso mejor... para ello debo deshacerme de todo lo que llevo dentro de mi, lo voy a sacar todo"
user1241,89ab1392950e,anorexia,hoy comere bastante... mañana empesara la gloria donde dejare de comer menos un poko menos asta llegar a nada...
user1242,eafe99bd830d,control,arroz integral con verduras y anacardos. simplemente delicioso vegan veggie comidasana
user1243,dc464c471fd4,control,tarta de crema catalana. es la tarta que le regale a mi niña para su 18 cumpleaños. os dejo un video en igtv para que lo veáis que buen se lo come. os dejo el enlace cumpleaños felizdia felisin 18años realfooder somosloquecomemos
user1244,1918fc1c6776,anorexia,una de sus piernas es mi torso.
user1245,ac5ffff31729,anorexia,adivinen quien no volverá a comer hoy hasta en unas 7 horas o más! exacto yo! o al menos eso intentaré proana thinspo
user1246,9db080ed1e1d,control,¡es innegable que para tener un cuerpo y una mente sana hay que vivir de forma saludable! ... . salud saludable fit girl gym gymnutrition gymlife centrofitness
user1247,ea072662833e,control,"espinacas salteadas con ajitos, gambas, arroz y un poco de roquefort ing er planificacion"
user1248,9d25285f5e59,control,"mi chico y yo lo usamos mucho! . probad a hcer sirope d cacao. echadle un poco d agua, removed y voila! se lo podéis echar a la leche y hcer cola cao fitn o mezclarlo cn un poco d harina d avena y queso fresco batido xa hcer petisui fitness entre otros"
user1249,e4b7aae9b9ef,anorexia,"café, cigarros una báscula... es todo lo que quiero ocupo ! basculanueva lamiasedescompuso ayunitobello"
user1250,40e9f4e28d94,control,cambios de hábitos. vida sana. actividad física. mente sana. personal x consultora de salud y entrenamiento. muchas gracias !!! fitfam fit protein iifym bodybuilding
user1251,acdd36de3b31,anorexia,"tip 004 el cuerpo necesita agua para quemar calorías. si estás deshidratada o, tu metabolismo se hace más lento. thin"
user1252,f2c97057b1c8,control,no es consuelo pero aún tengo más de dos años para prepararme lograrlo training eignungstest workout sport uni
user1253,dbde7b501a7a,control,"espero que las famosas magdalenas sean como mínimo, nada de azucares, ni harinas refinadas. y hasta aquí mi aportación al tema del fin de semana en la capital."
user1254,f36e79e96ac7,anorexia,y por qué siempre es mi espejito el que me devuelve las excusas... testimonio anorexia
user1255,0ccf0043491e,anorexia,"les doy un consejo prueben las pastillas fucus. son lo mejor q conozco,te sacan el hambre completamente!! anorexic anorexia"
user1256,718ad2b8c651,anorexia,"antes de comer toma uno o dos vasos de agua, eso ayuda a sentirte más llena a la hora de comer."
user1257,cc4ed99d3085,anorexia,no voy a llegar a 55kg hasta mi cumpleaños
user1258,4b30b316235d,anorexia,un día nos vimos en el espejo y nos despertamosnos asustamos nos convertimos en algo que nunca quisimos ver. denuevo
user1259,1a472206bf7a,anorexia,y cuando tenes brazos gordos. .. putagorda fat
user1260,d3d824d68827,anorexia,dicen que cortarse es estupido. estupido es lastimar tanto a alguien emocionalmente que llega a sentir que necesita lastimarse
user1261,4862197703,anorexia,"donde quedo el chico que era hace un año?? ah ya sé, enterrado bajo la grasa que tengo en el cuerpo. rexybill mindfuck"
user1262,b0b34145ef8b,anorexia,hoy me dijeron antes estabas más llenita porque la gente se empeña en llevarme a la anorexia o mejor bulimia no me quiero privar de las delicias de la vida! hahaha
user1263,88c4c998686e,control,pernil de cerdo cocido junto a repollo en salsa de queso. instrucciones para la guarnición repollo cortado en cuadritos y sofrito. agregar crema de leche y reducir un poco. agregar queso parmesano. keto lchf lowcarb
user1264,0a914b39d583,control,"el mejor día para comenzar a hacer ejercicio es hoy. mañana puede convertirse en semanas, meses o años. 9round fit power"
user1265,a5f21ee88cfb,anorexia,"la comida es arte, y el arte se hizo para ver no para comer happymoments love"
user1266,5bf16a0e9c6f,control,"en vista del frío que hace , hemos puesto la olla en el fuego y nos ha salido una fabada de escándalo madridrio"
user1267,47f499eb7179,anorexia,algún día se supera todo esto? anorexia bulimia
user1268,17df3c21c2e4,anorexia,"no podía más con el hambre y en vez de tomar agua, comí, pero bueno solo me queda hacer mucho ejercicio ana mia anorexia bulimia proana promia ed tca"
user1269,adfca36d37ed,control,la mujer soñada. asi toda con todo en su lugar. buenos días feliz viernes 22mar dale repost
user1270,7405e2c7ec9a,control,"unas cosas ahí de viejas bobas que quieres ser anorexicas, son tendencias thinspo unas bobas ahi"
user1271,0f0366982662,control,30 de n día internacional de la lucha contra los trastornos alimenticios anorexiaybulimia ¡pide ayuda!
user1272,a5b8df765a77,control,"canela, afrodisíaca, saludable y adelgazante salud foodie adelgazar tips post eatclean slim diet"
user1273,f2bbbdf08629,anorexia,se puede vomitar en el colegio . pero es asqueroso
user1274,278f5a970e1c,anorexia,same pero no he cenado ni comido
user1275,d72b50cde59d,anorexia,"te bajarán 8kilos en días, pero el ejercicio y una dieta te harán bien toda la vida! díainternacionalcontratranstornosalimenticios"
user1276,fcf5158b7764,control,"y , ha sido plegarme a vuestras recomendaciones y adelgazar 12kg en 45 días. y aún hay gente que lo critica!"
user1277,52b8f7f17a5b,anorexia,una diosa mas que otra. pic thin thinspiration motivation thinsgap thinspo skinny perfect outfit
user1278,1f628f45b118,anorexia,esto es tan perfecto . thinspo
user1279,4cea2cf0f128,control,hoy domingo les propongo. tacos dorados de huitlacoche . comenta receta y te envío la receta . . . huitlacoche tacos picodegallo desayuno domingo
user1280,6fb6699ddb38,anorexia,llegar todos los días un poco más lejos. anorexia bulimia
user1281,68e83b98a6cc,control,las dominatrix de las tortillas nofilter
user1282,96ceaf2a80a6,anorexia,¿a quién le interesa que existan cuerpos extremadamente delgados? anorexia dietas
user1283,d3e7874313d9,anorexia,acabo de comerme dos magnum con súper extra calorias para que las niñas recapaciten su vida.
user1284,c52977f85dbf,control,"sábado 23 marzo 2019. xiii campeonato boxeo profesional. dr. jhin bermúdez, quien nos acompaña en cada uno de nuestros eventos. boxeo deporte entrenamiento training boxing"
user1285,449c78cd4d59,control,ganarás más siendo honesto auspicio fisicoculturismo
user1286,ed5684de06f1,anorexia,"comí una taza grande de cereal con leche, quiero morir... ana mia anorexia bulimia proana promia ed"
user1287,14a64655c7c6,anorexia,"¿por qué tengo que recuperarme, hacer dieta, por los excesos del verano? dietas belleza anorexia bulimia"
user1288,b75189871a04,control,tartar de atún y aguacate con soja y sésamo. cenita rica para hoy. sano instafood alicantefood pornfood foodporn foodiealc comidasana comida foodie
user1289,d60f1e890d93,anorexia,"imagínate vos en seis meses con mucho ejercicio y comiendo sano, podrías tener el cuerpo que deseas... todo se puede con fuerza de voluntad ana mia anorexia bulimia proana promia ed"
user1290,609c958f608e,anorexia,"me esta dando algo en la panza, no tengo hambre, ojala así sea siempre y me quede bien parca forever"
user1291,cfb7617e8476,control,viernes de piernas legday gym bodybuilding workout fitfam gymlife fit squats motivation gains motivation fitspo girlswholift training muscle abs gymmotivation legs crossfit fitlife nopainnogain instafit trainhard chestday squat strong
user1292,0138e8d74e57,control,felizlunes príncipes!! ¿un poquito de ejercicio para empezar la semana con energía? felizsemana revistagq running
user1293,a2295a17462b,control,"cuando no se puede, se modifica!!! no te esperes para... llevar tu cuerpo al limite de su capacidad!!!! fit cross wellness llevatucuerpoallimitedesucapacidad sif"
user1294,3f240a96bc02,control,"yo no podría tener un novio por que o terminaríamos o lo engordaría hahahhaha, yo como a toda hora , aunque el helado de brownie con chocolate fudge y arequipe no le hace daño a nadie verdad? hahhahaha"
user1295,452901eadf64,control,"hoy os traigo una hamburguesas de brocoli y coliflor. muy ricas y muy sanas. aunque os parezca mentira, estas hamburguesas empachan mucho y llena muchísimo. vegetariano comidavegetriana hamburguesasvegetarianas comidafit tasty"
user1296,11b072c95228,control,todos conocemos a alguien que nos quiere hacer lo mismo...
user1297,025d4b79b354,control,"bajardepeso patatas con bacalao, receta abundante y deliciosa"
user1298,61f78034335b,control,busquen el hashtag en instagram y ya no va a ser necesario que vuelvan a ver películas de terror en su vida.
user1299,0cb42164bba2,anorexia,quiero ser así de hermosa ana mia
user1300,c53d8446fb44,anorexia,aveces me dan ganas de mandar al infierno a luego ... recuerdo que no hay peor infierno que este ... es un mal día...
user1301,c45d49a69feb,anorexia,¡un brindis por el día en el que empecé a contar las calorías! fat perfecta tengoundeseoyes
user1302,84aead18b6bd,control,esta ensalada tiene unas 100 o125 kcals mas por los porotos no se ven creovegetarian crudo calorias
user1303,fa88db8a3ff1,anorexia,empieza a bajar esos kilos demás con este combo super bajo en calorías anorexia diet vidasana
user1304,1b04ca0c3db2,control,aprovechando el puente para entrenar duró. a darle. gym fit trabajo motivación buenismo motivation katana entrenamiento fitfam health follow lifestyle like saludable gymlife muscle model photooftheday fitspo l
user1305,eb644cd8174c,control,"con 7,9 kilos de menos muy contenta sísepuede disciplina enfoque determination determinacao girl enforma proz iasotea techui resolution espirulina"
user1306,80807188988f,anorexia,momento de escuchar música para relajarme y olvidarme de la mierda de mundo en el que vivo. coldprince proana promia anorexia bulimia depresion grunge depressed suicide
user1307,2abd92c11d5a,anorexia,"no juegues con tu vida, los trastornos alimenticios son enfermedades serías, una vez que entras en su círculo es muy difícil escapar de él. tca ed quierete"
user1308,b42ec8834d77,control,hoy! clases de cocina argentina! !foodporn a gastronomia restaurante foodie gourmet dieta n bar comidasana amigos chef healthyfood fit instagood delicious love
user1309,64f23c153095,control,"¿sabías que las judías mal cocinadas pueden llegar a ser tóxicas? pero si tenemos cuidadín, ¡son exquisitas y sanísimas! hazte un experto con judias verdura healthy"
user1310,04b6dccdae84,anorexia,alaaa hace tiempo que no vomitaba!
user1311,51de8616e149,anorexia,thinspo cuando voy a lograr estar asi?
user1312,380486eb8543,control,deporte trabaja los tríceps con estos 5 ejercicios
user1313,a3c6a118b90f,control,historias reales la lucha contra los trastornos alimenticios anorexia bulimia
user1314,870ae0e84794,control,¿sabías que el ejercicio puede llegar a afectar tu estado de ánimo? lee más en holadoctorsalud health
user1315,940ace7be51f,control,verduras con judías pintas er ing plantbased
user1316,4253c3e0ec29,anorexia,"verme como ella, eso si me gustaría!"
user1317,e24d59f27d8d,anorexia,"sigo a personas con cuentas de tca que hablan portugués, inglés, ruso! porque ana y mia me hacen bilingüe ana mia anorexia bulimia proana promia ed tca"
user1318,c0555626bdc1,anorexia,algo de inspiración nunca va mal la chica de las primeras 3 fotos se llama natalia taylor y tiene un canal en yt thinspo
user1319,94d86043b552,control,no sabéis que merendar? por mayoría absoluta os dejo mi adaptación de la receta de de tortitas o pancakes de trigo sarraceno como veis al más estilo americano pero súper saludables glutenfree vegan tortitas pancakes trigosarraceno
user1320,ee3e70858212,control,habitos diarios para mejorar nuestro dia a dia nunca dejes de correr si se puede runningteamsuperacion salud healthylifestyle healthyfood ejercicios motivation yoelegicorrer runningteamsuperacion gabrielhugovilella
user1321,64adb4e1138b,anorexia,mira esa remera que antes te iba sueltita ahora te queda apretada si qué no lo diga qué no lo diga qué no lo diga engordaste? ana mia bulimia anorexia proana promia
user1322,e8ce5c4235be,control,"nordic walking marcha nórdica caminar bastones zaragoza salud zaragozanda una semana más practicando salud... esta semana la comenzamos con nuestra actividad del club en el parque una vez más,..."
user1323,e857374eba2f,anorexia,"no puedo vomitar, pero puedo hacer ejercicio toda la noche ana mia anorexia bulimia proana promia ed"
